DayOfWeek,drug_usage,PatientCount,isHoliday,Date,emergency_cases
2,6140,593,0,2009-03-08,12
2,6938,938,0,2009-03-09,26
2,8822,861,0,2009-03-10,48
2,6819,446,0,2009-03-11,36
2,5957,628,0,2009-03-12,57
2,7516,646,0,2009-03-13,9
2,9695,1013,0,2009-03-14,57
2,9316,983,0,2009-03-15,55
2,7704,724,0,2009-03-16,47
2,7717,633,0,2009-03-17,6
2,10884,1048,0,2009-03-18,14
2,7948,575,0,2009-03-19,12
2,5761,525,0,2009-03-20,57
2,5923,484,0,2009-03-21,7
2,11129,876,0,2009-03-22,20
2,10865,1363,0,2009-03-23,15
2,7926,547,0,2009-03-24,45
2,10956,1075,0,2009-03-25,43
2,6001,598,0,2009-03-26,46
2,8450,697,0,2009-03-27,36
2,4925,670,0,2009-03-28,13
2,5736,492,0,2009-03-29,22
2,5679,586,0,2009-03-30,23
2,8268,732,0,2009-03-31,28
2,9169,989,0,2009-04-01,12
2,10877,711,0,2009-04-02,9
2,10846,1166,0,2009-04-03,38
2,7976,756,0,2009-04-04,8
2,6650,552,0,2009-04-05,21
2,6145,660,0,2009-04-06,49
2,5387,673,0,2009-04-07,35
2,5600,411,0,2009-04-08,36
2,10896,1082,0,2009-04-09,16
2,7180,613,0,2009-04-10,28
2,6130,632,0,2009-04-11,54
2,5504,365,0,2009-04-12,58
2,6385,714,0,2009-04-13,36
2,8066,862,0,2009-04-14,34
2,3598,351,0,2009-04-15,21
2,9694,614,0,2009-04-16,58
2,5115,390,0,2009-04-17,24
2,7847,464,0,2009-04-18,42
2,7787,450,0,2009-04-19,15
2,6162,604,0,2009-04-20,37
2,8992,718,0,2009-04-21,29
2,6252,678,0,2009-04-22,53
2,8400,537,0,2009-04-23,21
2,11248,957,0,2009-04-24,29
2,8489,613,0,2009-04-25,51
2,6699,596,0,2009-04-26,12
2,12230,907,0,2009-04-27,17
2,6397,641,0,2009-04-28,19
2,7593,802,0,2009-04-29,49
2,7707,625,0,2009-04-30,46
2,12596,827,0,2009-05-01,50
2,6670,522,0,2009-05-02,21
2,6927,535,0,2009-05-03,6
2,11285,996,0,2009-05-04,7
2,8195,1120,0,2009-05-05,31
2,10843,1309,0,2009-05-06,22
2,8317,708,0,2009-05-07,31
2,11661,780,0,2009-05-08,12
2,6659,552,0,2009-05-09,59
2,5460,509,0,2009-05-10,48
2,6983,858,0,2009-05-11,57
2,6292,629,0,2009-05-12,37
2,10676,961,0,2009-05-13,26
2,9524,668,0,2009-05-14,50
2,4887,536,0,2009-05-15,51
2,7794,762,0,2009-05-16,34
2,9331,594,0,2009-05-17,32
2,8959,614,0,2009-05-18,52
2,10612,875,0,2009-05-19,43
2,3771,326,0,2009-05-20,39
2,14892,1383,0,2009-05-21,44
2,7533,920,0,2009-05-22,51
2,5083,609,0,2009-05-23,21
2,6964,770,0,2009-05-24,49
2,7308,705,0,2009-05-25,22
2,7313,702,0,2009-05-26,10
2,9857,1080,0,2009-05-27,16
2,6485,571,0,2009-05-28,30
2,7760,583,0,2009-05-29,8
2,6274,552,0,2009-05-30,10
2,8929,701,0,2009-05-31,24
2,9107,922,0,2009-06-01,39
2,8434,729,0,2009-06-02,16
2,8359,733,0,2009-06-03,15
2,5197,403,0,2009-06-04,31
2,6387,506,0,2009-06-05,15
2,9081,716,0,2009-06-06,13
2,8292,660,0,2009-06-07,34
2,8761,1045,0,2009-06-08,28
2,5243,416,0,2009-06-09,31
2,10318,1248,0,2009-06-10,29
2,6093,576,0,2009-06-11,34
2,9178,838,0,2009-06-12,49
2,7472,903,0,2009-06-13,45
2,13684,941,0,2009-06-14,8
2,6983,680,0,2009-06-15,7
2,6558,741,0,2009-06-16,55
2,7244,600,0,2009-06-17,55
2,6178,722,0,2009-06-18,29
2,6516,613,0,2009-06-19,33
2,6537,649,0,2009-06-20,33
2,9867,604,0,2009-06-21,21
2,7210,725,0,2009-06-22,47
2,4401,457,0,2009-06-23,52
2,10324,737,0,2009-06-24,15
2,6104,603,0,2009-06-25,42
2,8427,684,0,2009-06-26,41
2,4708,468,0,2009-06-27,46
2,12205,1376,0,2009-06-28,20
2,11075,1142,0,2009-06-29,30
2,4784,525,0,2009-06-30,42
2,14496,1643,0,2009-07-01,20
2,7074,571,0,2009-07-02,35
2,7176,709,0,2009-07-03,7
2,10262,694,0,2009-07-04,20
2,10171,1295,0,2009-07-05,49
2,5187,537,0,2009-07-06,11
2,4635,450,0,2009-07-07,30
2,8981,677,0,2009-07-08,23
2,7500,776,0,2009-07-09,52
2,4787,507,0,2009-07-10,26
2,7764,571,0,2009-07-11,25
2,7821,507,0,2009-07-12,26
2,7918,973,0,2009-07-13,41
2,10309,875,0,2009-07-14,29
2,7691,576,0,2009-07-15,19
2,8977,1039,0,2009-07-16,48
2,7370,695,0,2009-07-17,33
2,4682,562,0,2009-07-18,26
2,8214,678,0,2009-07-19,40
2,9282,792,0,2009-07-20,27
2,10194,1341,0,2009-07-21,35
2,8484,646,0,2009-07-22,36
2,8149,743,0,2009-07-23,37
2,9359,823,0,2009-07-24,31
2,8070,666,0,2009-07-25,6
2,10785,904,0,2009-07-26,6
2,7352,612,0,2009-07-27,9
2,6527,657,0,2009-07-28,40
2,6690,531,0,2009-07-29,37
2,10025,775,0,2009-07-30,58
2,7978,698,0,2009-07-31,18
2,9117,775,0,2009-08-01,18
2,11095,1035,0,2009-08-02,11
2,9422,518,0,2009-08-03,23
2,10109,790,0,2009-08-04,42
2,5984,527,0,2009-08-05,5
2,8086,786,0,2009-08-06,24
2,9218,562,0,2009-08-07,7
2,6624,824,0,2009-08-08,22
2,8454,737,0,2009-08-09,54
2,4748,493,0,2009-08-10,24
2,5598,737,0,2009-08-11,40
2,12106,1183,0,2009-08-12,39
2,9688,844,0,2009-08-13,14
2,6505,573,0,2009-08-14,51
2,5039,547,0,2009-08-15,28
2,9169,830,0,2009-08-16,27
2,7506,893,0,2009-08-17,15
2,8897,998,0,2009-08-18,45
2,6356,512,0,2009-08-19,23
2,6250,616,0,2009-08-20,5
2,5512,625,0,2009-08-21,32
2,4252,475,0,2009-08-22,58
2,11190,926,0,2009-08-23,58
2,8207,999,0,2009-08-24,27
2,7621,759,0,2009-08-25,35
2,8219,769,0,2009-08-26,49
2,5938,420,0,2009-08-27,20
2,6228,768,0,2009-08-28,13
2,7094,540,0,2009-08-29,21
2,7669,505,0,2009-08-30,56
2,5057,415,0,2009-08-31,26
2,7833,835,0,2009-09-01,37
2,7729,620,0,2009-09-02,18
2,10062,828,0,2009-09-03,11
2,10136,861,0,2009-09-04,9
2,7909,777,0,2009-09-05,43
2,15136,936,0,2009-09-06,44
2,7871,981,0,2009-09-07,18
2,5567,448,0,2009-09-08,18
2,11680,1286,0,2009-09-09,41
2,5609,672,0,2009-09-10,36
2,6656,739,0,2009-09-11,22
2,4597,523,0,2009-09-12,30
2,10245,679,0,2009-09-13,51
2,7465,896,0,2009-09-14,29
2,5569,429,0,2009-09-15,30
2,7323,524,0,2009-09-16,52
2,8367,965,0,2009-09-17,48
2,6914,602,0,2009-09-18,53
2,7256,858,0,2009-09-19,32
2,8333,813,0,2009-09-20,37
2,13335,1326,0,2009-09-21,8
2,3167,345,0,2009-09-22,24
2,7521,706,0,2009-09-23,5
2,3634,328,0,2009-09-24,18
2,17134,1629,0,2009-09-25,5
2,4904,373,0,2009-09-26,24
2,9878,700,0,2009-09-27,9
2,9981,662,0,2009-09-28,11
2,9720,646,0,2009-09-29,56
2,7914,888,0,2009-09-30,36
2,4849,623,0,2009-10-01,44
2,6988,858,0,2009-10-02,7
2,3692,442,0,2009-10-03,28
2,6966,714,0,2009-10-04,8
2,6929,563,0,2009-10-05,51
2,5123,548,0,2009-10-06,23
2,7415,710,0,2009-10-07,31
2,8312,520,0,2009-10-08,31
2,7479,662,0,2009-10-09,52
2,8338,739,0,2009-10-10,57
2,6947,577,0,2009-10-11,28
2,9006,564,0,2009-10-12,15
2,10745,786,0,2009-10-13,30
2,7037,764,0,2009-10-14,7
2,6277,453,0,2009-10-15,11
2,4237,346,0,2009-10-16,8
2,11892,1079,0,2009-10-17,23
2,11039,925,0,2009-10-18,38
2,7428,523,0,2009-10-19,6
2,7979,897,0,2009-10-20,31
2,4532,555,0,2009-10-21,25
2,8108,1086,0,2009-10-22,14
2,5272,448,0,2009-10-23,5
2,4872,429,0,2009-10-24,19
2,6749,610,0,2009-10-25,6
2,4547,378,0,2009-10-26,25
2,10969,1194,0,2009-10-27,6
2,5943,523,0,2009-10-28,54
2,10381,1084,0,2009-10-29,50
2,7830,880,0,2009-10-30,17
2,10718,728,0,2009-10-31,22
2,8140,1005,0,2009-11-01,11
2,6461,566,0,2009-11-02,54
2,12208,785,0,2009-11-03,39
2,20994,2447,0,2009-11-04,52
2,12540,834,0,2009-11-05,53
2,7534,807,0,2009-11-06,5
2,3757,292,0,2009-11-07,27
2,7969,655,0,2009-11-08,22
2,8955,972,0,2009-11-09,25
2,5366,605,0,2009-11-10,23
2,6871,587,0,2009-11-11,36
2,12503,2496,0,2009-11-12,34
2,6530,869,0,2009-11-13,25
2,14900,929,0,2009-11-14,23
2,22442,3143,0,2009-11-15,55
2,4320,403,0,2009-11-16,27
2,8016,937,0,2009-11-17,35
2,6484,580,0,2009-11-18,58
2,4940,551,0,2009-11-19,44
2,12138,1357,0,2009-11-20,54
2,3845,455,0,2009-11-21,41
2,9970,1170,0,2009-11-22,21
2,10532,1240,0,2009-11-23,59
2,11629,968,0,2009-11-24,27
2,8156,678,0,2009-11-25,5
2,9292,792,0,2009-11-26,27
2,5428,1131,0,2009-11-27,26
2,8432,732,0,2009-11-28,55
2,4718,540,0,2009-11-29,12
2,7580,587,0,2009-11-30,41
2,7558,727,0,2009-12-01,32
2,15183,890,0,2009-12-02,23
2,7783,533,0,2009-12-03,31
2,6000,488,0,2009-12-04,6
2,4808,640,0,2009-12-05,45
2,8774,749,0,2009-12-06,49
2,7758,544,0,2009-12-07,36
2,5546,484,0,2009-12-08,45
2,4654,399,0,2009-12-09,35
2,9347,849,0,2009-12-10,17
2,6427,420,0,2009-12-11,56
2,6518,535,0,2009-12-12,24
2,7957,680,0,2009-12-13,32
2,10374,943,0,2009-12-14,19
2,0,0,0,2009-12-15,50
2,7171,842,0,2009-12-16,44
2,8410,917,0,2009-12-17,30
2,7533,883,0,2009-12-18,15
2,9059,814,0,2009-12-19,33
2,10124,887,0,2009-12-20,15
2,9589,731,0,2009-12-21,7
2,9966,1048,0,2009-12-22,41
2,8773,953,0,2009-12-23,7
2,5381,507,0,2009-12-24,36
2,4384,340,0,2009-12-25,36
2,7827,725,0,2009-12-26,55
2,7191,952,0,2009-12-27,29
2,6756,549,0,2009-12-28,41
2,5554,571,0,2009-12-29,54
2,3687,389,0,2009-12-30,43
2,10807,931,0,2009-12-31,29
2,8299,615,0,2010-01-01,48
2,11011,836,0,2010-01-02,43
2,8926,840,0,2010-01-03,17
2,6832,575,0,2010-01-04,30
2,7924,683,0,2010-01-05,45
2,6178,579,0,2010-01-06,27
2,4783,433,0,2010-01-07,24
2,11116,920,0,2010-01-08,57
2,6854,615,0,2010-01-09,9
2,8833,684,0,2010-01-10,7
2,7034,661,0,2010-01-11,34
2,17080,2095,0,2010-01-12,20
2,6434,576,0,2010-01-13,44
2,7543,705,0,2010-01-14,38
2,8995,667,0,2010-01-15,55
2,7777,844,0,2010-01-16,9
2,7217,646,0,2010-01-17,58
2,6228,436,0,2010-01-18,49
2,9686,1021,0,2010-01-19,5
2,5736,570,0,2010-01-20,47
2,8012,630,0,2010-01-21,43
2,4251,406,0,2010-01-22,55
2,6507,781,0,2010-01-23,23
2,4164,547,0,2010-01-24,28
2,11215,1233,0,2010-01-25,25
2,4831,470,0,2010-01-26,13
2,16625,2554,0,2010-01-27,16
2,17406,2124,0,2010-01-28,13
2,5836,407,0,2010-01-29,23
2,7856,629,0,2010-01-30,30
2,7056,831,0,2010-01-31,49
2,7089,633,0,2010-02-01,17
2,6114,759,0,2010-02-02,10
2,13855,925,0,2010-02-03,49
2,7621,676,0,2010-02-04,11
2,10841,1241,0,2010-02-05,16
2,6375,584,0,2010-02-06,32
2,8352,663,0,2010-02-07,31
2,5469,437,0,2010-02-08,11
2,10820,878,0,2010-02-09,20
2,8743,830,0,2010-02-10,59
2,7888,517,0,2010-02-11,17
2,7222,559,0,2010-02-12,25
2,6844,583,0,2010-02-13,33
2,7050,1616,0,2010-02-14,56
2,8788,695,0,2010-02-15,38
2,10122,1088,0,2010-02-16,34
2,6826,480,0,2010-02-17,12
2,9603,1083,0,2010-02-18,14
2,10988,1074,0,2010-02-19,10
2,6265,542,0,2010-02-20,45
2,7343,746,0,2010-02-21,30
2,8005,681,0,2010-02-22,13
2,11703,1295,0,2010-02-23,5
2,8591,925,0,2010-02-24,12
2,6908,716,0,2010-02-25,49
2,7191,633,0,2010-02-26,10
2,7249,669,0,2010-02-27,24
2,6346,565,0,2010-02-28,37
2,12868,829,0,2010-03-01,29
2,7269,566,0,2010-03-02,23
2,8896,626,0,2010-03-03,47
2,8826,614,0,2010-03-04,39
2,9644,753,0,2010-03-05,14
2,4863,312,0,2010-03-06,58
2,7569,837,0,2010-03-07,51
2,12618,924,0,2010-03-08,33
2,9719,919,0,2010-03-09,47
2,9391,971,0,2010-03-10,39
2,8469,1123,0,2010-03-11,41
2,4583,491,0,2010-03-12,58
2,17790,1386,0,2010-03-13,42
2,11280,1071,0,2010-03-14,8
2,8884,667,0,2010-03-15,49
2,17738,1991,0,2010-03-16,49
2,12573,1332,0,2010-03-17,16
2,9096,722,0,2010-03-18,20
2,7485,596,0,2010-03-19,50
2,12764,1301,0,2010-03-20,37
2,11052,1109,0,2010-03-21,11
2,11261,1256,0,2010-03-22,11
2,13157,1107,0,2010-03-23,47
2,6129,735,0,2010-03-24,37
2,8083,753,0,2010-03-25,59
2,7590,644,0,2010-03-26,17
2,10603,736,0,2010-03-27,27
2,4458,502,0,2010-03-28,26
2,13222,1270,0,2010-03-29,23
2,7060,813,0,2010-03-30,39
2,6597,620,0,2010-03-31,26
2,7995,674,0,2010-04-01,41
2,11806,1439,0,2010-04-02,35
2,9696,785,0,2010-04-03,28
2,7798,697,0,2010-04-04,8
2,8546,786,0,2010-04-05,44
2,6700,698,0,2010-04-06,13
2,6433,584,0,2010-04-07,31
2,7878,532,0,2010-04-08,27
2,4977,363,0,2010-04-09,52
2,6338,533,0,2010-04-10,16
2,7925,629,0,2010-04-11,51
2,8175,811,0,2010-04-12,49
2,10899,716,0,2010-04-13,11
2,11699,718,0,2010-04-14,26
2,9334,1047,0,2010-04-15,34
2,7052,480,0,2010-04-16,51
2,7031,553,0,2010-04-17,12
2,12498,1262,0,2010-04-18,54
2,8808,738,0,2010-04-19,23
2,6205,571,0,2010-04-20,7
2,5226,780,0,2010-04-21,44
2,6268,485,0,2010-04-22,48
2,12917,1139,0,2010-04-23,55
2,4230,354,0,2010-04-24,12
2,10633,1764,0,2010-04-25,41
2,6272,711,0,2010-04-26,48
2,3624,450,0,2010-04-27,59
2,5528,639,0,2010-04-28,40
2,9562,871,0,2010-04-29,29
2,8141,570,0,2010-04-30,21
2,5510,392,0,2010-05-01,44
2,9432,707,0,2010-05-02,21
2,10129,959,0,2010-05-03,40
2,13497,1799,0,2010-05-04,44
2,7106,728,0,2010-05-05,17
2,10558,683,0,2010-05-06,53
2,3033,356,0,2010-05-07,54
2,6372,682,0,2010-05-08,46
2,9544,887,0,2010-05-09,9
2,6563,606,0,2010-05-10,42
2,8225,878,0,2010-05-11,57
2,6215,629,0,2010-05-12,23
2,6522,629,0,2010-05-13,59
2,6292,532,0,2010-05-14,13
2,6392,508,0,2010-05-15,30
2,14132,1493,0,2010-05-16,16
2,9959,1307,0,2010-05-17,42
2,6150,656,0,2010-05-18,52
2,5085,529,0,2010-05-19,46
2,9296,750,0,2010-05-20,41
2,13103,1563,0,2010-05-21,20
2,11193,1084,0,2010-05-22,5
2,6685,480,0,2010-05-23,10
2,5896,473,0,2010-05-24,19
2,15695,1737,0,2010-05-25,14
2,7821,796,0,2010-05-26,34
2,9293,492,0,2010-05-27,21
2,6750,941,0,2010-05-28,31
2,6170,475,0,2010-05-29,14
2,9299,754,0,2010-05-30,25
2,12093,1180,0,2010-05-31,42
2,4758,458,0,2010-06-01,25
2,6065,485,0,2010-06-02,51
2,6051,680,0,2010-06-03,16
2,5856,881,0,2010-06-04,36
2,11609,1347,0,2010-06-05,24
2,9781,654,0,2010-06-06,49
2,8841,759,0,2010-06-07,19
2,14300,1536,0,2010-06-08,47
2,9032,836,0,2010-06-09,12
2,13974,1572,0,2010-06-10,56
2,13988,1657,0,2010-06-11,30
2,8333,638,0,2010-06-12,12
2,5302,635,0,2010-06-13,50
2,3990,544,0,2010-06-14,9
2,8962,753,0,2010-06-15,30
2,7496,996,0,2010-06-16,39
2,7424,716,0,2010-06-17,37
2,7060,452,0,2010-06-18,9
2,7958,727,0,2010-06-19,59
2,16014,1579,0,2010-06-20,22
2,5718,656,0,2010-06-21,5
2,7413,545,0,2010-06-22,57
2,9083,884,0,2010-06-23,58
2,6488,838,0,2010-06-24,18
2,6880,603,0,2010-06-25,36
2,6255,464,0,2010-06-26,7
2,4626,521,0,2010-06-27,53
2,8785,686,0,2010-06-28,44
2,4056,342,0,2010-06-29,32
2,11148,802,0,2010-06-30,8
2,9263,1118,0,2010-07-01,46
2,9412,616,0,2010-07-02,18
2,9529,1269,0,2010-07-03,24
2,9416,792,0,2010-07-04,26
2,8339,1043,0,2010-07-05,50
2,7196,464,0,2010-07-06,28
2,8511,814,0,2010-07-07,7
2,11683,1293,0,2010-07-08,55
2,8072,935,0,2010-07-09,31
2,6335,770,0,2010-07-10,20
2,7344,517,0,2010-07-11,22
2,6379,614,0,2010-07-12,20
2,11548,1445,0,2010-07-13,38
2,7745,484,0,2010-07-14,25
2,6986,839,0,2010-07-15,37
2,6090,690,0,2010-07-16,37
2,8051,813,0,2010-07-17,59
2,9072,637,0,2010-07-18,15
2,8406,773,0,2010-07-19,38
2,7292,554,0,2010-07-20,14
2,9165,794,0,2010-07-21,28
2,6508,805,0,2010-07-22,58
2,5944,1494,0,2010-07-23,31
2,17894,1950,0,2010-07-24,50
2,8085,751,0,2010-07-25,17
2,8995,635,0,2010-07-26,38
2,7604,825,0,2010-07-27,36
2,8209,735,0,2010-07-28,31
2,7719,571,0,2010-07-29,22
2,6730,603,0,2010-07-30,39
2,5339,501,0,2010-07-31,20
2,5575,405,0,2010-08-01,41
2,10418,681,0,2010-08-02,47
2,13504,1473,0,2010-08-03,51
2,10078,923,0,2010-08-04,50
2,10201,810,0,2010-08-05,9
2,14180,1613,0,2010-08-06,25
2,11989,970,0,2010-08-07,13
2,12136,962,0,2010-08-08,46
2,7912,652,0,2010-08-09,46
2,9044,1418,0,2010-08-10,16
2,4701,507,0,2010-08-11,15
2,10848,1260,0,2010-08-12,55
2,13022,1142,0,2010-08-13,19
2,9867,643,0,2010-08-14,15
2,9565,1024,0,2010-08-15,15
2,10315,954,0,2010-08-16,53
2,7842,757,0,2010-08-17,23
2,4526,592,0,2010-08-18,58
2,12758,1163,0,2010-08-19,55
2,10056,564,0,2010-08-20,39
2,7428,907,0,2010-08-21,30
2,7160,576,0,2010-08-22,40
2,3726,306,0,2010-08-23,10
2,16885,1964,0,2010-08-24,34
2,12603,1029,0,2010-08-25,37
2,14902,1654,0,2010-08-26,55
2,7506,540,0,2010-08-27,16
2,5485,381,0,2010-08-28,51
2,4675,495,0,2010-08-29,35
2,5411,442,0,2010-08-30,5
2,6557,937,0,2010-08-31,5
2,11059,795,0,2010-09-01,47
2,7970,635,0,2010-09-02,59
2,5635,689,0,2010-09-03,5
2,5670,488,0,2010-09-04,50
2,8561,889,0,2010-09-05,29
2,4807,652,0,2010-09-06,29
2,3756,470,0,2010-09-07,47
2,7574,843,0,2010-09-08,45
2,16167,1751,0,2010-09-09,44
2,7870,699,0,2010-09-10,26
2,18491,2956,0,2010-09-11,40
2,4771,531,0,2010-09-12,40
2,5964,480,0,2010-09-13,11
2,7924,814,0,2010-09-14,39
2,5592,577,0,2010-09-15,21
2,5338,654,0,2010-09-16,16
2,5677,425,0,2010-09-17,8
2,4484,652,0,2010-09-18,37
2,4705,643,0,2010-09-19,40
2,9414,625,0,2010-09-20,9
2,7117,531,0,2010-09-21,46
2,5441,388,0,2010-09-22,14
2,11684,752,0,2010-09-23,9
2,7943,655,0,2010-09-24,36
2,7359,898,0,2010-09-25,59
2,5303,539,0,2010-09-26,45
2,12891,1217,0,2010-09-27,6
2,9007,898,0,2010-09-28,5
2,9580,1418,0,2010-09-29,36
2,7771,696,0,2010-09-30,54
2,8165,875,0,2010-10-01,50
2,5176,449,0,2010-10-02,46
2,6092,493,0,2010-10-03,52
2,5405,703,0,2010-10-04,41
2,17384,2350,0,2010-10-05,18
2,11632,810,0,2010-10-06,11
2,6806,619,0,2010-10-07,53
2,6323,582,0,2010-10-08,54
2,5628,410,0,2010-10-09,40
2,7745,583,0,2010-10-10,12
2,4727,558,0,2010-10-11,36
2,9974,1207,0,2010-10-12,52
2,4655,512,0,2010-10-13,29
2,15838,1621,0,2010-10-14,41
2,6347,864,0,2010-10-15,54
2,6642,820,0,2010-10-16,6
2,6719,779,0,2010-10-17,45
2,10230,808,0,2010-10-18,52
2,7897,581,0,2010-10-19,9
2,5664,382,0,2010-10-20,17
2,8159,698,0,2010-10-21,26
2,9004,1139,0,2010-10-22,37
2,8090,549,0,2010-10-23,11
2,8585,543,0,2010-10-24,54
2,6732,610,0,2010-10-25,14
2,5403,532,0,2010-10-26,45
2,13553,1231,0,2010-10-27,36
2,4904,523,0,2010-10-28,44
2,4857,579,0,2010-10-29,46
2,7579,586,0,2010-10-30,42
2,7754,436,0,2010-10-31,52
2,6994,946,0,2010-11-01,10
2,7222,989,0,2010-11-02,51
2,11255,1326,0,2010-11-03,46
2,8371,764,0,2010-11-04,52
2,8352,632,0,2010-11-05,42
2,7975,528,0,2010-11-06,48
2,5849,540,0,2010-11-07,25
2,8841,752,0,2010-11-08,23
2,6816,888,0,2010-11-09,59
2,4966,417,0,2010-11-10,16
2,8481,868,0,2010-11-11,38
2,7366,665,0,2010-11-12,50
2,7240,642,0,2010-11-13,14
2,11190,886,0,2010-11-14,32
2,7583,716,0,2010-11-15,7
2,5199,610,0,2010-11-16,37
2,7140,570,0,2010-11-17,6
2,8250,870,0,2010-11-18,37
2,6081,643,0,2010-11-19,20
2,7523,892,0,2010-11-20,30
2,6796,505,0,2010-11-21,16
2,8086,690,0,2010-11-22,22
2,8708,728,0,2010-11-23,58
2,9672,944,0,2010-11-24,51
2,11826,886,0,2010-11-25,13
2,6965,524,0,2010-11-26,20
2,5157,442,0,2010-11-27,29
2,12279,859,0,2010-11-28,31
2,6271,480,0,2010-11-29,49
2,3578,445,0,2010-11-30,22
2,8805,971,0,2010-12-01,26
2,10596,1064,0,2010-12-02,6
2,15487,1595,0,2010-12-03,17
2,6018,795,0,2010-12-04,16
2,6521,649,0,2010-12-05,33
2,6727,550,0,2010-12-06,6
2,4123,384,0,2010-12-07,35
2,7432,696,0,2010-12-08,37
2,8054,892,0,2010-12-09,10
2,8354,718,0,2010-12-10,16
2,7240,531,0,2010-12-11,46
2,9378,853,0,2010-12-12,8
2,9745,777,0,2010-12-13,46
2,4019,411,0,2010-12-14,49
2,6248,700,0,2010-12-15,29
2,6165,560,0,2010-12-16,33
2,6258,694,0,2010-12-17,58
2,7592,694,0,2010-12-18,59
2,6180,500,0,2010-12-19,51
2,9270,719,0,2010-12-20,27
2,8005,900,0,2010-12-21,40
2,6592,660,0,2010-12-22,44
2,10732,1316,0,2010-12-23,49
2,9587,766,0,2010-12-24,20
2,9338,755,0,2010-12-25,19
2,10011,1114,0,2010-12-26,49
2,5886,445,0,2010-12-27,16
2,8832,774,0,2010-12-28,50
2,9839,779,0,2010-12-29,43
2,10113,1432,0,2010-12-30,8
2,10562,749,0,2010-12-31,48
2,9616,963,0,2011-01-01,7
2,4479,416,0,2011-01-02,40
2,8249,1739,0,2011-01-03,55
2,8740,612,0,2011-01-04,42
2,7615,771,0,2011-01-05,51
2,10859,1042,0,2011-01-06,58
2,5673,747,0,2011-01-07,58
2,5134,569,0,2011-01-08,45
2,13595,1876,0,2011-01-09,47
2,8525,818,0,2011-01-10,34
2,11244,792,0,2011-01-11,19
2,8698,673,0,2011-01-12,31
2,7766,869,0,2011-01-13,39
2,10326,769,0,2011-01-14,37
2,4612,390,0,2011-01-15,9
2,7117,681,0,2011-01-16,59
2,6434,854,0,2011-01-17,34
2,8905,578,0,2011-01-18,29
2,7692,818,0,2011-01-19,17
2,8608,587,0,2011-01-20,53
2,9585,819,0,2011-01-21,53
2,6721,539,0,2011-01-22,32
2,9528,1007,0,2011-01-23,37
2,11421,957,0,2011-01-24,49
2,16035,1846,0,2011-01-25,46
2,9991,1023,0,2011-01-26,55
2,5636,603,0,2011-01-27,33
2,8272,720,0,2011-01-28,7
2,5019,368,0,2011-01-29,26
2,3973,368,0,2011-01-30,16
2,11540,1133,0,2011-01-31,51
2,9094,970,0,2011-02-01,16
2,7108,578,0,2011-02-02,49
2,9861,1005,0,2011-02-03,46
2,5890,522,0,2011-02-04,48
2,11957,1407,0,2011-02-05,46
2,6726,447,0,2011-02-06,28
2,7040,517,0,2011-02-07,46
2,7342,655,0,2011-02-08,39
2,9740,1049,0,2011-02-09,59
2,5818,367,0,2011-02-10,52
2,8287,719,0,2011-02-11,13
2,7140,501,0,2011-02-12,28
2,6564,592,0,2011-02-13,45
2,9122,844,0,2011-02-14,7
2,6384,480,0,2011-02-15,27
2,7944,678,0,2011-02-16,56
2,6510,576,0,2011-02-17,55
2,7921,1260,0,2011-02-18,30
2,9540,652,0,2011-02-19,31
2,6771,664,0,2011-02-20,58
2,5282,518,0,2011-02-21,12
2,14449,1133,0,2011-02-22,8
2,6513,526,0,2011-02-23,41
2,6622,489,0,2011-02-24,59
2,12308,1213,0,2011-02-25,28
2,8109,900,0,2011-02-26,11
2,10334,930,0,2011-02-27,20
2,11310,1170,0,2011-02-28,52
2,14433,3148,0,2011-03-01,27
2,6297,540,0,2011-03-02,18
2,7115,592,0,2011-03-03,54
2,6694,587,0,2011-03-04,5
2,8079,967,0,2011-03-05,7
2,9999,738,0,2011-03-06,52
2,11045,828,0,2011-03-07,10
2,9526,615,0,2011-03-08,18
2,9183,999,0,2011-03-09,56
2,8763,860,0,2011-03-10,36
2,4536,454,0,2011-03-11,38
2,9000,860,0,2011-03-12,44
2,10246,824,0,2011-03-13,37
2,8934,607,0,2011-03-14,7
2,9363,678,0,2011-03-15,18
2,6815,490,0,2011-03-16,8
2,5777,641,0,2011-03-17,38
2,7262,441,0,2011-03-18,18
2,4952,535,0,2011-03-19,42
2,6873,522,0,2011-03-20,48
2,9311,771,0,2011-03-21,51
2,9674,957,0,2011-03-22,8
2,12226,943,0,2011-03-23,18
2,18939,2297,0,2011-03-24,56
2,8613,641,0,2011-03-25,14
2,5963,698,0,2011-03-26,24
2,9204,866,0,2011-03-27,53
2,8787,1328,0,2011-03-28,59
2,9584,995,0,2011-03-29,21
2,5230,474,0,2011-03-30,44
2,7098,586,0,2011-03-31,45
2,5510,454,0,2011-04-01,10
2,10222,846,0,2011-04-02,56
2,7687,598,0,2011-04-03,17
2,6699,608,0,2011-04-04,40
2,15595,1328,0,2011-04-05,9
2,10411,2955,0,2011-04-06,16
2,6901,657,0,2011-04-07,47
2,8250,814,0,2011-04-08,52
2,4235,491,0,2011-04-09,13
2,5611,769,0,2011-04-10,14
2,5431,606,0,2011-04-11,57
2,9838,619,0,2011-04-12,10
2,5720,586,0,2011-04-13,58
2,4883,406,0,2011-04-14,43
